Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of interferon-alpha production (GO:0032647)	2/25	0.08854653750604154	0.3477062570896117	0	0	4.27725584443959	10.36903917949918	TLR4;HAVCR2
regulation of myotube differentiation (GO:0010830)	2/25	0.08854653750604154	0.3477062570896117	0	0	4.27725584443959	10.36903917949918	ATP11A;HDAC9
negative regulation of endocytosis (GO:0045806)	2/25	0.08854653750604154	0.3477062570896117	0	0	4.27725584443959	10.36903917949918	LGALS3;UNC119
cellular macromolecule catabolic process (GO:0044265)	3/53	0.0895504863294166	0.3477062570896117	0	0	2.954659949622166	7.129454761158286	RNASE6;SKIV2L;RNF5
regulation of immune effector process (GO:0002697)	3/53	0.0895504863294166	0.3477062570896117	0	0	2.954659949622166	7.129454761158286	C3AR1;CFP;FCGR2B
positive regulation of NIK/NF-kappaB signaling (GO:1901224)	3/53	0.0895504863294166	0.3477062570896117	0	0	2.954659949622166	7.129454761158286	CD86;TLR4;TLR2
cellular response to interleukin-1 (GO:0071347)	6/155	0.09146730296454555	0.3477062570896117	0	0	1.987973971996048	4.754783892748231	CCL3L1;CCL4L1;CCL5;CCL4;SIRPA;IL1RAP
regulation of cyclin-dependent protein kinase activity (GO:1904029)	3/54	0.09348082369482044	0.3477062570896117	0	0	2.8965772707067714	6.864885113038044	CDKN2C;CCNE2;ACTB
regulation of focal adhesion assembly (GO:0051893)	3/54	0.09348082369482044	0.3477062570896117	0	0	2.8965772707067714	6.864885113038044	PTPRJ;VCL;VEGFA
regulation of humoral immune response (GO:0002920)	3/54	0.09348082369482044	0.3477062570896117	0	0	2.8965772707067714	6.864885113038044	C3AR1;CFP;FCGR2B
regulation of interferon-gamma production (GO:0032649)	4/86	0.09380532336688703	0.3477062570896117	0	0	2.4042867701404287	5.689825599325992	SLC11A1;SIRPA;TLR4;HAVCR2
transport across blood-brain barrier (GO:0150104)	4/86	0.09380532336688703	0.3477062570896117	0	0	2.4042867701404287	5.689825599325992	LRP1;SLCO3A1;SLC2A3;CD36
negative regulation of phosphorylation (GO:0042326)	4/86	0.09380532336688703	0.3477062570896117	0	0	2.4042867701404287	5.689825599325992	CDKN2C;LRRK2;SIRPA;STAP1
regulation of actin filament bundle assembly (GO:0032231)	2/26	0.09470227438357533	0.3477062570896117	0	0	4.098827470686767	9.661007103829663	CDC42;PLEK
regulation of monocyte chemotaxis (GO:0090025)	2/26	0.09470227438357533	0.3477062570896117	0	0	4.098827470686767	9.661007103829663	CCL5;FPR2
regulation of myelination (GO:0031641)	2/26	0.09470227438357533	0.3477062570896117	0	0	4.098827470686767	9.661007103829663	ITGAX;TNFRSF1B
regulation of regulatory T cell differentiation (GO:0045589)	2/26	0.09470227438357533	0.3477062570896117	0	0	4.098827470686767	9.661007103829663	SOCS1;LILRB2
organelle fission (GO:0048285)	2/26	0.09470227438357533	0.3477062570896117	0	0	4.098827470686767	9.661007103829663	MX2;MTFR2
positive regulation of interleukin-2 production (GO:0032743)	2/26	0.09470227438357533	0.3477062570896117	0	0	4.098827470686767	9.661007103829663	CD86;CD4
activation of protein kinase C activity (GO:1990051)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	CD86
pulmonary artery morphogenesis (GO:0061156)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	JAG1
amine transport (GO:0015837)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	AQP9
R-loop disassembly (GO:0062176)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	DDX21
antigen processing and presentation of lipid antigen via MHC class Ib (GO:0048003)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	CD1D
antigen processing and presentation, endogenous lipid antigen via MHC class Ib (GO:0048006)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	CD1D
antigen processing and presentation, exogenous lipid antigen via MHC class Ib (GO:0048007)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	CD1D
regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0106070)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PRKCA
regulation of adherens junction organization (GO:1903391)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	VEGFA
regulation of caveolin-mediated endocytosis (GO:2001286)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	UNC119
cadmium ion transmembrane transport (GO:0070574)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SLC11A1
cadmium ion transport (GO:0015691)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SLC11A1
regulation of cell maturation (GO:1903429)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	LRRK2
regulation of cytochrome-c oxidase activity (GO:1904959)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	COX17
regulation of endothelial tube morphogenesis (GO:1901509)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	ITGAX
regulation of Fc-gamma receptor signaling pathway involved in phagocytosis (GO:1905449)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PTPRJ
cellular response to macrophage colony-stimulating factor stimulus (GO:0036006)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	CSF1R
cellular response to nutrient (GO:0031670)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	USF1
regulation of inflammatory response to wounding (GO:0106014)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	GRN
coronary artery morphogenesis (GO:0060982)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	VEGFA
regulation of metaphase plate congression (GO:0090235)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SPAG5
regulation of microvillus assembly (GO:0032534)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PLD1
regulation of morphogenesis of a branching structure (GO:0060688)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	LRRK2
regulation of natural killer cell differentiation (GO:0032823)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PRDM1
regulation of natural killer cell mediated immunity (GO:0002715)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PIK3R6
DNA double-strand break processing involved in repair via single-strand annealing (GO:0010792)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SLX1A
dopamine catabolic process (GO:0042420)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SULT1A3
double-strand break repair via single-strand annealing (GO:0045002)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SLX1A
regulation of respiratory burst involved in inflammatory response (GO:0060264)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	GRN
ethanolamine-containing compound metabolic process (GO:0042439)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	NAAA
extracellular exosome biogenesis (GO:0097734)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	RAB27A
regulation of sterol transport (GO:0032371)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	LRP1
glucose import across plasma membrane (GO:0098708)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SLC2A3
glucosylceramide metabolic process (GO:0006678)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	UGCG
glutamate catabolic process (GO:0006538)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	GLUL
histone citrullination (GO:0036414)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PADI2
response to macrophage colony-stimulating factor (GO:0036005)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	CSF1R
histone-threonine phosphorylation (GO:0035405)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PRKCA
intracellular distribution of mitochondria (GO:0048312)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	LRRK2
isocitrate metabolic process (GO:0006102)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	IDH3G
kidney morphogenesis (GO:0060993)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	LRRK2
lipid transport across blood-brain barrier (GO:1990379)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	CD36
mammary gland duct morphogenesis (GO:0060603)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	CSF1R
meiotic sister chromatid segregation (GO:0045144)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SGO1
vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	VEGFA
monocyte extravasation (GO:0035696)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SIRPA
N-acylethanolamine metabolic process (GO:0070291)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	NAAA
negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001268)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PLAUR
negative regulation of immunoglobulin production (GO:0002638)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	FCGR2B
negative regulation of interferon-alpha production (GO:0032687)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	HAVCR2
negative regulation of macrophage chemotaxis (GO:0010760)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	STAP1
negative regulation of macrophage differentiation (GO:0045650)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PTPN2
negative regulation of organelle organization (GO:0010639)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	LILRB2
negative regulation of smooth muscle contraction (GO:0045986)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	ADRB2
negative regulation of synapse organization (GO:1905809)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	TLR2
negative regulation of transcription by RNA polymerase I (GO:0016479)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	FLNA
negative regulation of transforming growth factor beta1 production (GO:0032911)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	TYROBP
negative regulation of vitamin D biosynthetic process (GO:0010957)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SNAI1
phenol-containing compound metabolic process (GO:0018958)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SULT1A2
positive regulation of AMPA receptor activity (GO:2000969)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	ADRB2
positive regulation of axon extension involved in axon guidance (GO:0048842)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	VEGFA
positive regulation of cAMP-dependent protein kinase activity (GO:2000481)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	ADRB2
positive regulation of dendritic cell differentiation (GO:2001200)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	LGALS3
positive regulation of deoxyribonuclease activity (GO:0032077)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PRKCD
positive regulation of dopamine receptor signaling pathway (GO:0060161)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	LRRK2
positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	VEGFA
positive regulation of interleukin-18 production (GO:0032741)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	TLR2
positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	EIF5A
positive regulation of long-term synaptic depression (GO:1900454)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	LILRB2
positive regulation of macrophage proliferation (GO:0120041)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	CSF1R
positive regulation of mast cell chemotaxis (GO:0060754)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	VEGFA
positive regulation of oxidative stress-induced neuron death (GO:1903223)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	TLR4
positive regulation of protein catabolic process in the vacuole (GO:1904352)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	LRP1
positive regulation of protein localization to cell cortex (GO:1904778)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	EPB41
positive regulation of protein neddylation (GO:2000436)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	DCUN1D1
positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	VEGFA
positive regulation of vascular associated smooth muscle cell apoptotic process (GO:1905461)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	MFN2
positive thymic T cell selection (GO:0045059)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	CD3D
postsynaptic endocytosis (GO:0140239)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	MX2
postsynaptic neurotransmitter receptor internalization (GO:0098884)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	MX2
proline transmembrane transport (GO:0035524)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SLC36A1
prostaglandin transport (GO:0015732)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	SLCO3A1
protein citrullination (GO:0018101)	1/5	0.09608811917912091	0.3477062570896117	0	0	12.278195488721805	28.761545244236093	PADI2
protein localization to membrane (GO:0072657)	7/195	0.09739094429256435	0.3511650659439997	0	0	1.8391532672838504	4.283428507435764	EFR3A;EHD4;BSG;ITGB2;FLNA;ITGB7;RAB8A
interstrand cross-link repair (GO:0036297)	3/55	0.0974810909197244	0.3511650659439997	0	0	2.84072854098043	6.613491193732352	NEIL3;FANCD2;SLX1A
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	3/55	0.0974810909197244	0.3511650659439997	0	0	2.84072854098043	6.613491193732352	PADI2;STAP1;PTPN2
protein autophosphorylation (GO:0046777)	6/159	0.10023824010349681	0.3578737669024368	0	0	1.9356026674629243	4.452283950632853	CSF1R;SMG1;FLT3;LRRK2;STK17B;AAK1
cellular senescence (GO:0090398)	2/27	0.1009766762837424	0.3578737669024368	0	0	3.9346733668341707	9.02167766919738	PRKCD;SMC6
chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	2/27	0.1009766762837424	0.3578737669024368	0	0	3.9346733668341707	9.02167766919738	VCAN;CHST15
dendritic spine organization (GO:0097061)	2/27	0.1009766762837424	0.3578737669024368	0	0	3.9346733668341707	9.02167766919738	CDC42;ARF1
regulation of toll-like receptor signaling pathway (GO:0034121)	2/27	0.1009766762837424	0.3578737669024368	0	0	3.9346733668341707	9.02167766919738	CD36;TLR2
positive regulation of cellular component movement (GO:0051272)	2/27	0.1009766762837424	0.3578737669024368	0	0	3.9346733668341707	9.02167766919738	CSF1R;VEGFA
glycosaminoglycan catabolic process (GO:0006027)	3/56	0.10154968289836125	0.3578737669024368	0	0	2.786987310489045	6.374417201997872	VCAN;ARSB;SGSH
peptidyl-tyrosine modification (GO:0018212)	3/56	0.10154968289836125	0.3578737669024368	0	0	2.786987310489045	6.374417201997872	CSF1R;FLT3;ABI3
regulation of endothelial cell migration (GO:0010594)	4/89	0.10311314842124773	0.3578737669024368	0	0	2.319073083778966	5.2687679203145255	GRN;PRKCA;GLUL;VEGFA
positive regulation of inflammatory response (GO:0050729)	4/89	0.10311314842124773	0.3578737669024368	0	0	2.319073083778966	5.2687679203145255	GRN;TLR4;IL17RA;TLR2
negative regulation of intracellular signal transduction (GO:1902532)	7/198	0.10339543290493011	0.3578737669024368	0	0	1.8099862781929845	4.107210884168255	DGKD;TLE1;PDE3B;PLEK;PLAUR;PTPRJ;ADIPOR1
DNA metabolic process (GO:0006259)	9/277	0.10542841552469234	0.3578737669024368	0	0	1.6603809596518686	3.7353973701761083	POLD3;NEIL3;XRCC6;USP3;DOT1L;NABP1;DDX21;SLX1A;TICRR
positive regulation of cell junction assembly (GO:1901890)	3/57	0.1056849758048816	0.3578737669024368	0	0	2.7352364959417854	6.146876562021285	PTPRJ;IL1RAP;VEGFA
regulation of phosphorylation (GO:0042325)	5/125	0.10615266126935044	0.3578737669024368	0	0	2.0548523206751055	4.608781050173101	SOCS1;CDKN2C;PGAM1;CCL5;STAP1
regulation of B cell activation (GO:0050864)	2/28	0.10736256358803425	0.3578737669024368	0	0	3.7831465017394668	8.442256846608407	SH3KBP1;FCGR2B
cellular response to acid chemical (GO:0071229)	2/28	0.10736256358803425	0.3578737669024368	0	0	3.7831465017394668	8.442256846608407	VEGFA;CPEB4
regulation of immunoglobulin production (GO:0002637)	2/28	0.10736256358803425	0.3578737669024368	0	0	3.7831465017394668	8.442256846608407	CD86;FCGR2B
